sdtname,dtname,stname,number_of_cell_towers
Qutubullapur,Rangareddy,TELANGANA,1264
RAMBHA,Ganjam,ODISHA,9
Racherla,Prakasam,ANDHRA PRADESH,2
Radhanagari,Kolhapur,MAHARASHTRA,26
Radhanpur,Patan,GUJARAT,27
Radhapuram,Tirunelveli,TAMILNADU,127
Rae Bareli,Rae Bareli,UTTAR PRADESH,131
Rafiabad,Baramula,JAMMU & KASHMIR,5
Rafiganj,Aurangabad,BIHAR,17
Raghogarh,Guna,MADHYA PRADESH,44
Raghopur,Supaul,BIHAR,15
Raghopur,Vaishali,BIHAR,13
Raghunathapali,Sundargarh,ODISHA,3
Raghunathganj - I,Murshidabad,WEST BENGAL,43
Raghunathganj - II,Murshidabad,WEST BENGAL,13
Raghunathpalle,Jangoan,TELANGANA,29
Raghunathpur - I,Puruliya,WEST BENGAL,25
Raghurajnagar,Satna,MADHYA PRADESH,156
Raha,Nagaon,ASSAM,10
Rahatgarh,Sagar,MADHYA PRADESH,6
Rahta,Ahmadnagar,MAHARASHTRA,378
Rahui,Nalanda,BIHAR,5
Rahuri,Ahmadnagar,MAHARASHTRA,172
Raichur,Raichur,KARNATAKA,344
Raiganj,Uttar Dinajpur,WEST BENGAL,66
Raigarh,Raigarh,CHATTISGARH,181
Raighar,Nabarangapur,ODISHA,1
Raikal,Jagitial,TELANGANA,6
Raikode,Medak,TELANGANA,4
Raikot,Ludhiana,PUNJAB,26
Railmagra,Rajsamand,RAJASTHAN,10
Raina - I,Purba Bardhaman,WEST BENGAL,13
Raina - II,Purba Bardhaman,WEST BENGAL,7
Raiparthy,Warangal,TELANGANA,13
Raipur,Bankura,WEST BENGAL,3
Raipur,Pali,RAJASTHAN,74
Raipur,Raipur,CHATTISGARH,1439
Raipur - Karchuliyan,Rewa,MADHYA PRADESH,10
Rairakhol,Sambalpur,ODISHA,4
Rairangpur Town,Mayurbhanj,ODISHA,16
Raisen,Raisen,MADHYA PRADESH,69
Raisinghnagar,Ganganagar,RAJASTHAN,2
Raja Pakar,Vaishali,BIHAR,1
Rajagangapur,Sundargarh,ODISHA,27
Rajahmundry (Urban),East Godavari,ANDHRA PRADESH,422
Rajahmundry Rural,East Godavari,ANDHRA PRADESH,142
Rajakhera,Dhaulpur,RAJASTHAN,7
Rajam,Srikakulam,ANDHRA PRADESH,13
Rajampet,Y.S.R.,ANDHRA PRADESH,46
Rajanagaram,East Godavari,ANDHRA PRADESH,69
Rajapalayam,Virudhunagar,TAMILNADU,149
Rajapet,Yadadri Bhuvanagiri,TELANGANA,2
Rajapur,Ratnagiri,MAHARASHTRA,40
Rajarhat,North Twenty Four Parganas,WEST BENGAL,2931
Rajauli,Nawada,BIHAR,5
Rajaun,Banka,BIHAR,6
Rajauri,Rajouri,JAMMU & KASHMIR,16
Rajendranagar,Ranga Reddy,TELANGANA,1453
Rajganj,Jalpaiguri,WEST BENGAL,297
Rajgarh,Alwar,RAJASTHAN,56
Rajgarh,Churu,RAJASTHAN,9
Rajgarh,Rajgarh,MADHYA PRADESH,15
Rajgarh,Sirmaur,HIMACHAL PRADESH,3
Rajgarhi,Uttarkashi,UTTARAKHAND,1
Rajgir,Nalanda,BIHAR,14
Rajim,Gariaband,CHATTISGARH,1
Rajkot,Rajkot,GUJARAT,1366
Rajnagar,Birbhum,WEST BENGAL,1
Rajnagar,Chhatarpur,MADHYA PRADESH,32
Rajnagar,Madhubani,BIHAR,8
Rajnandgaon,Rajnandgaon,CHATTISGARH,63
Rajouri Garden,West,DELHI,1459
Rajpur,Balrampur,CHATTISGARH,1
Rajpur,Barwani,MADHYA PRADESH,24
Rajpur,Buxar,BIHAR,4
Rajpura,Patiala,PUNJAB,430
Rajsamand,Rajsamand,RAJASTHAN,37
Rajula,Amreli,GUJARAT,80
Rajupalem,Guntur,ANDHRA PRADESH,18
Rajupalem,Y.S.R.,ANDHRA PRADESH,3
Rajura,Chandrapur,MAHARASHTRA,21
Rakkar,Kangra,HIMACHAL PRADESH,12
Ralegaon,Yavatmal,MAHARASHTRA,1
Ramabhadrapuram,Vizianagaram,ANDHRA PRADESH,4
Ramachandi,Puri,ODISHA,1
Ramachandrapuram,Chittoor,ANDHRA PRADESH,2
Ramachandrapuram,East Godavari,ANDHRA PRADESH,36
Ramachandrapuram,Medak,TELANGANA,315
Ramadugu,Karimnagar,TELANGANA,14
Ramagiri,Anantapur,ANDHRA PRADESH,3
Ramagundam,Peddapalli,TELANGANA,132
Ramakuppam,Chittoor,ANDHRA PRADESH,6
Ramanagara,Ramanagara,KARNATAKA,556
Ramanathapuram,Ramanathapuram,TAMILNADU,376
Ramannapeta,Yadadri Bhuvanagiri,TELANGANA,8
Ramanujganj,Balrampur,CHATTISGARH,1
Ramanujnagar,Surajpur,CHATTISGARH,1
Ramapuram,Y.S.R.,ANDHRA PRADESH,8
Ramasamudram,Chittoor,ANDHRA PRADESH,1
Ramayampet,Medak,TELANGANA,45
Ramban,Ramban,JAMMU & KASHMIR,5
Rambilli,Visakhapatnam,ANDHRA PRADESH,3
Ramdurg,Belagavi,KARNATAKA,24
Ramganj Mandi,Kota,RAJASTHAN,51
Ramgarh,Alwar,RAJASTHAN,39
Ramgarh,Kaimur (Bhabua),BIHAR,3
Ramgarh,Ramgarh,JHARKHAND,41
Ramgarh Chowk,Lakhisarai,BIHAR,6
Ramgarhwa,Purba Champaran,BIHAR,6
Ramkrishna Nagar,Hailakandi,ASSAM,23
Ramna,Garhwa,JHARKHAND,1
Ramnagar,Bahraich,UTTAR PRADESH,39
Ramnagar,Bara Banki,UTTAR PRADESH,18
Ramnagar,Nainital,UTTARAKHAND,104
Ramnagar,Pashchim Champaran,BIHAR,4
Ramnagar,Udhampur,JAMMU & KASHMIR,4
Ramnagar - I,Purba Medinipur,WEST BENGAL,64
Ramnagar - II,Purba Medinipur,WEST BENGAL,38
Rampachodavaram,East Godavari,ANDHRA PRADESH,7
Rampur,Rampur,UTTAR PRADESH,233
Rampur,Shimla,HIMACHAL PRADESH,32
Rampur Baghelan,Satna,MADHYA PRADESH,11
Rampur Maniharan,Saharanpur,UTTAR PRADESH,37
Rampur Naikin,Sidhi,MADHYA PRADESH,4
Rampura Phul,Bathinda,PUNJAB,24
Rampurhat - I,Birbhum,WEST BENGAL,66
Rampurhat - II,Birbhum,WEST BENGAL,6
Ramsanehighat,Bara Banki,UTTAR PRADESH,17
Ramtek,Nagpur,MAHARASHTRA,36
Ranaghat - I,Nadia,WEST BENGAL,51
Ranaghat - II,Nadia,WEST BENGAL,134
Ranapur,Nayagarh,ODISHA,7
Ranastalam,Srikakulam,ANDHRA PRADESH,11
Ranavav,Porbandar,GUJARAT,17
Ranbir Singh Pora,Jammu,JAMMU & KASHMIR,2
Rangampeta,East Godavari,ANDHRA PRADESH,24
Rangat,North  & Middle Andaman,ANDAMAN & NICOBAR,1
Rangli Rangliot,Darjiling,WEST BENGAL,23
Rangra Chowk,Bhagalpur,BIHAR,2
Rania,Sirsa,HARYANA,20
Ranibennur,Haveri,KARNATAKA,168
Ranibundh,Bankura,WEST BENGAL,3
Raniganj,Araria,BIHAR,4
Raniganj,Paschim Bardhaman,WEST BENGAL,121
Raniganj,Pratapgarh,UTTAR PRADESH,11
Ranikhet,"Almora
",UTTARAKHAND,18
Raninagar - I,Murshidabad,WEST BENGAL,17
Raninagar - II,Murshidabad,WEST BENGAL,7
Ranishwar,Dumka,JHARKHAND,1
Raniwara,Jalor,RAJASTHAN,2
Ranjal,Nizamabad,TELANGANA,6
Ranni,Pathanamthitta,KERALA,224
Ranpur,Botad,GUJARAT,2
Rapar,Kachchh,GUJARAT,9
Raptadu,Anantapur,ANDHRA PRADESH,36
Rapur,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,6
Rasagobindapur,Mayurbhanj,ODISHA,2
Rasipuram,Namakkal,TAMILNADU,177
Rasol,Dhenkanal,ODISHA,3
Rasra,Ballia,UTTAR PRADESH,23
Rasulabad,Kanpur Dehat,UTTAR PRADESH,1
Ratangarh,Churu,RAJASTHAN,45
Rath,Hamirpur,UTTAR PRADESH,3
Ratia,Fatehabad,HARYANA,7
Ratlam,Ratlam,MADHYA PRADESH,216
Ratnagiri,Ratnagiri,MAHARASHTRA,295
Ratu,Ranchi,JHARKHAND,4
Ratua - I,Maldah,WEST BENGAL,8
Ratua - II,Maldah,WEST BENGAL,9
Raurkela (ITS)P.S.,Sundargarh,ODISHA,142
Raurkela (M),Sundargarh,ODISHA,170
Raver,Jalgaon,MAHARASHTRA,42
Ravong,South District,SIKKIM,9
Ravulapalem,East Godavari,ANDHRA PRADESH,51
Rawatbhata,Chittaurgarh,RAJASTHAN,25
Rawatsar,Hanumangarh,RAJASTHAN,32
Rawti,Ratlam,MADHYA PRADESH,14
Raxaul,Purba Champaran,BIHAR,20
Rayachoti,Y.S.R.,ANDHRA PRADESH,47
Rayadurg,Anantapur,ANDHRA PRADESH,7
Rayagada,Rayagada,ODISHA,32
Rayavaram,East Godavari,ANDHRA PRADESH,13
Raybag,Belagavi,KARNATAKA,76
Razole,East Godavari,ANDHRA PRADESH,16
Reasi,Reasi,JAMMU & KASHMIR,101
Rebbana,Kumuram Bheem Asifabad,TELANGANA,13
Reddigudem,Krishna,ANDHRA PRADESH,1
Regidi Amadalavalasa,Srikakulam,ANDHRA PRADESH,3
Regode,Medak,TELANGANA,2
Regonda,Warangal,TELANGANA,7
Rehatgaon,Harda,MADHYA PRADESH,7
Rehli,Sagar,MADHYA PRADESH,1
Rehti,Sehore,MADHYA PRADESH,11
Remuna,Baleshwar,ODISHA,6
Renapur,Latur,MAHARASHTRA,15
Rengali,Jharsuguda,ODISHA,4
Renigunta,Chittoor,ANDHRA PRADESH,176
Rentachintala,Guntur,ANDHRA PRADESH,4
Renuka,Sirmaur,HIMACHAL PRADESH,3
Reodar,Sirohi,RAJASTHAN,23
Repalle,Guntur,ANDHRA PRADESH,18
Resubelpara,North Garo Hills,MEGHALAYA,2
Revelganj,Saran,BIHAR,11
Rewari,Rewari,HARYANA,679
Rishabhdeo,Udaipur,RAJASTHAN,14
Rishikesh,Dehradun,UTTARAKHAND,493
Risod,Washim,MAHARASHTRA,9
Rithi,Katni,MADHYA PRADESH,4
Robertsganj,Sonbhadra,UTTAR PRADESH,33
Roh,Nawada,BIHAR,1
Roha,Raigarh,MAHARASHTRA,148
Rohat,Pali,RAJASTHAN,23
Rohru,Shimla,HIMACHAL PRADESH,8
Rohtak,Rohtak,HARYANA,884
Rohtas,Rohtas,BIHAR,2
Roing,Lower Dibang Valley,ARUNACHAL PRADESH,5
Rompicherla,Chittoor,ANDHRA PRADESH,10
Rompicherla,Guntur,ANDHRA PRADESH,41
Ron,Gadag,KARNATAKA,9
Rongram,West Garo Hills,MEGHALAYA,2
Roorkee,Hardwar,UTTARAKHAND,594
Rosera,Samastipur,BIHAR,1
Rowthulapudi,East Godavari,ANDHRA PRADESH,5
Rudauli,Faizabad,UTTAR PRADESH,44
Rudhauli,Basti,UTTAR PRADESH,8
Rudraprayag,Rudraprayag,UTTARAKHAND,55
Rugudi,Kendujhar,ODISHA,1
Ruksin,East Siang,ARUNACHAL PRADESH,1
Runisaidpur,Sitamarhi,BIHAR,1
Rup Nagar,Rupnagar,PUNJAB,189
Rupauli,Purnia,BIHAR,7
Rupbas,Bharatpur,RAJASTHAN,8
Rupsa,Baleshwar,ODISHA,3
S.Mydukur,Y.S.R.,ANDHRA PRADESH,12
S.Rayavaram,Visakhapatnam,ANDHRA PRADESH,23
SAS Nagar (Mohali),Sahibzada Ajit Singh Nagar,PUNJAB,1134
Sabalgarh,Morena,MADHYA PRADESH,3
Sabang,Medinipur West,WEST BENGAL,9
Sabbavaram,Visakhapatnam,ANDHRA PRADESH,20
Sabour,Bhagalpur,BIHAR,22
Sadabad,Hathras,UTTAR PRADESH,87
Sadak-Arjuni,Gondiya,MAHARASHTRA,3
Sadar,Kalahandi,ODISHA,46
Sadar,Puri,ODISHA,39
Sadar,Sambalpur,ODISHA,4
Sadar Bazar,CENTRAL,DELHI,676
Sadar Hills West,Senapati,MANIPUR,5
Sadasivanagar,Nizamabad,TELANGANA,74
Sadasivpet,Medak,TELANGANA,55
Sadiya,Tinsukia,ASSAM,2
Sadulshahar,Ganganagar,RAJASTHAN,22
Safidon,Jind,HARYANA,3
Safipur,Unnao,UTTAR PRADESH,22
Sagar,Sagar,MADHYA PRADESH,138
Sagar,Shivamogga,KARNATAKA,81
Sagar,South Twenty Four Parganas,WEST BENGAL,15
Sagardighi,Murshidabad,WEST BENGAL,36
Sagri,Azamgarh,UTTAR PRADESH,44
Sagwara,Dungarpur,RAJASTHAN,42
Sahar,Bhojpur,BIHAR,12
Sahara,Bhilwara,RAJASTHAN,12
Saharanpur,Saharanpur,UTTAR PRADESH,473
Sahawar,Kanshiram Nagar,UTTAR PRADESH,6
Sahdai Buzurg,Vaishali,BIHAR,2
Sahebganj,Muzaffarpur,BIHAR,2
Sahebpur Kamal,Begusarai,BIHAR,11
Saheednagar,Khordha,ODISHA,10
Sahibganj,Sahibganj,JHARKHAND,12
Sahid Matangini,Purba Medinipur,WEST BENGAL,73
Sahjanwa,Gorakhpur,UTTAR PRADESH,44
Saidabad,Hyderabad,TELANGANA,511
Saidapur,Karimnagar,TELANGANA,3
Saidpur,Ghazipur,UTTAR PRADESH,44
Saifai,Etawah,UTTAR PRADESH,8
Sailana,Ratlam,MADHYA PRADESH,7
Sailu,Parbhani,MAHARASHTRA,22
Sainj,Kullu,HIMACHAL PRADESH,6
Saintala,Balangir,ODISHA,2
Sainthia,Birbhum,WEST BENGAL,59
Saipung,East Jaintia Hills,MEGHALAYA,1
Saitu-Gamphazol,Senapati,MANIPUR,2
Saja,Bametara,CHATTISGARH,1
Sakaldiha,Chandauli,UTTAR PRADESH,40
Sakhinetipalle,East Godavari,ANDHRA PRADESH,16
Sakleshpur,Hassan,KARNATAKA,131
Sakoli,Bhandara,MAHARASHTRA,6
Sakra,Muzaffarpur,BIHAR,2
Sakri,Dhule,MAHARASHTRA,7
Sakti,Janjgir - Champa,CHATTISGARH,32
Salanpur,Paschim Bardhaman,WEST BENGAL,62
Salbani,Medinipur West,WEST BENGAL,30
Salcete,South Goa,GOA,1098
Salem,Salem,TAMILNADU,1615
Salempur,Deoria,UTTAR PRADESH,59
Salepur,Cuttack,ODISHA,9
Sali Gouraram,Nalgonda,TELANGANA,3
Salkhua,Saharsa,BIHAR,1
Salon,Amethi,UTTAR PRADESH,16
Salumbar,Udaipur,RAJASTHAN,8
Saluni,Chamba,HIMACHAL PRADESH,1
Salur,Vizianagaram,ANDHRA PRADESH,9
Samaguri,Nagaon,ASSAM,15
Samalkha,Panipat,HARYANA,275
Samalkota,East Godavari,ANDHRA PRADESH,101
Samana,Patiala,PUNJAB,22
Samanda,East Garo Hills,MEGHALAYA,3
Samastipur,Samastipur,BIHAR,60
Samba,Samba,JAMMU & KASHMIR,60
Sambalpur (M),Sambalpur,ODISHA,177
Sambepalle,Y.S.R.,ANDHRA PRADESH,6
Sambhal,Moradabad,UTTAR PRADESH,6
Sameli,Katihar,BIHAR,3
Sami,Patan,GUJARAT,27
Sampatchak,Patna,BIHAR,15
Sampgaon,Belagavi,KARNATAKA,54
Sampla,Rohtak,HARYANA,167
Samrala,Ludhiana,PUNJAB,68
Samserganj,Murshidabad,WEST BENGAL,9
Samudrapur,Wardha,MAHARASHTRA,20
Sanand,Ahmadabad,GUJARAT,365
Sanchore,Jalor,RAJASTHAN,58
Sandesh,Bhojpur,BIHAR,2
Sandeshkhali - I,North Twenty Four Parganas,WEST BENGAL,1
Sandila,Hardoi,UTTAR PRADESH,21
Sandur,Ballari,KARNATAKA,101
Sangam,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,23
Sangam,Warangal,TELANGANA,7
Sangameshwar,Ratnagiri,MAHARASHTRA,76
Sangamner,Ahmadnagar,MAHARASHTRA,283
Sanganer,Jaipur,RAJASTHAN,2423
Sangareddy,Medak,TELANGANA,208
Sangaria,Hanumangarh,RAJASTHAN,13
Sangla,Kinnaur,HIMACHAL PRADESH,1
Sangod,Kota,RAJASTHAN,2
Sangole,Solapur,MAHARASHTRA,62
Sangrampur,Purba Champaran,BIHAR,2
Sangrur,Sangrur,PUNJAB,122
Sanguem,South Goa,GOA,21
Sanjhauli,Rohtas,BIHAR,6
Sankarankoil,Tirunelveli,TAMILNADU,104
Sankarapuram,Viluppuram,TAMILNADU,22
Sankari,Salem,TAMILNADU,245
Sankhavaram,East Godavari,ANDHRA PRADESH,26
Sankheda,Chota Udaipur,GUJARAT,23
Sankrail,Haora,WEST BENGAL,267
Santalpur,Patan,GUJARAT,3
Santhabommali,Srikakulam,ANDHRA PRADESH,19
Santhamaguluru,Prakasam,ANDHRA PRADESH,26
Santhanuthala Padu,Prakasam,ANDHRA PRADESH,25
Santhipuram,Chittoor,ANDHRA PRADESH,12
Santipur,Nadia,WEST BENGAL,49
Santrampur,Mahisagar,GUJARAT,18
Santuri,Puruliya,WEST BENGAL,7
Sarada,Udaipur,RAJASTHAN,6
Saraigarh Bhaptiyahi,Supaul,BIHAR,8
Saraikela,Saraikela-Kharsawan,JHARKHAND,6
Saraipali,Mahasamund,CHATTISGARH,1
Sarairanjan,Samastipur,BIHAR,10
Saraiya,Muzaffarpur,BIHAR,17
Sarangagarh,Kandhamal,ODISHA,1
Sarangapur,Adilabad,TELANGANA,3
Sarangapur,Jagitial,TELANGANA,7
Sarangarh,Raigarh,CHATTISGARH,1
Sarangpur,Rajgarh,MADHYA PRADESH,60
Sarankul,Nayagarh,ODISHA,3
Saraswati Vihar,North West,DELHI,3496
Saravakota,Srikakulam,ANDHRA PRADESH,3
Sardarpur,Dhar,MADHYA PRADESH,22
Sardarshahar,Churu,RAJASTHAN,16
Sardhana,Meerut,UTTAR PRADESH,309
Sardulgarh,Mansa,PUNJAB,12
Sarenga,Bankura,WEST BENGAL,1
Sariya,Giridih,JHARKHAND,14
Sarkaghat,Mandi,HIMACHAL PRADESH,4
Saroornagar,Ranga Reddy,TELANGANA,1218
Sarthebari,Barpeta,ASSAM,12
Sarubujjili,Srikakulam,ANDHRA PRADESH,1
Sarupeta (Pt),Baksa,ASSAM,1
Sarupeta (Pt),Barpeta,ASSAM,1
Sarwan,Deoghar,JHARKHAND,1
Sarwar,Ajmer,RAJASTHAN,8
Sasan,Sambalpur,ODISHA,6
Sasaram,Rohtas,BIHAR,113
Sasni,Hathras,UTTAR PRADESH,30
Satakha,Zunheboto,NAGALAND,1
Satar Kataiya,Saharsa,BIHAR,1
Satara,Satara,MAHARASHTRA,720
Satari,North Goa,GOA,63
Satbarwa,Palamu,JHARKHAND,1
Sathankulam,Thoothukkudi,TAMILNADU,17
Sathupalle,Khammam,TELANGANA,24
Sathyamangalam,Erode,TAMILNADU,268
Satlasana,Mahesana,GUJARAT,6
Satpuli,Garhwal,UTTARAKHAND,37
Sattenapalle,Guntur,ANDHRA PRADESH,33
Sattur,Virudhunagar,TAMILNADU,115
Satyabadi,Puri,ODISHA,12
Satyavedu,Chittoor,ANDHRA PRADESH,28
Sausar,Chhindwara,MADHYA PRADESH,29
Savalyapuram H/O Kanamarlapudi,Guntur,ANDHRA PRADESH,2
Savanur,Haveri,KARNATAKA,33
Savar Kundla,Amreli,GUJARAT,84
Savli,Vadodara,GUJARAT,107
Savner,Nagpur,MAHARASHTRA,35
Sawai Madhopur,Sawai Madhopur,RAJASTHAN,114
Sawantwadi,Sindhudurg,MAHARASHTRA,165
Sawer,Indore,MADHYA PRADESH,163
Sawombung,Imphal East,MANIPUR,4
Sayla,Surendranagar,GUJARAT,44
Secunderabad,Hyderabad,TELANGANA,858
Sedam,Kalaburagi,KARNATAKA,50
Seelam Pur,NORTH EAST,DELHI,551
Seema Puri,Shahdara,DELHI,450
Seethampeta,Srikakulam,ANDHRA PRADESH,3
Seethanagaram,East Godavari,ANDHRA PRADESH,1
Seethanagaram,Vizianagaram,ANDHRA PRADESH,5
Seetharamapuram,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,1
Sehore,Sehore,MADHYA PRADESH,187
Seloo,Wardha,MAHARASHTRA,39
Semaria,Rewa,MADHYA PRADESH,19
Sendhwa,Barwani,MADHYA PRADESH,35
Sendurai,Ariyalur,TAMILNADU,32
Sengaon,Hingoli,MAHARASHTRA,1
Senha,Lohardaga,JHARKHAND,4
Seondha,Datia,MADHYA PRADESH,2
Seoni,Seoni,MADHYA PRADESH,46
Seoni,Shimla,HIMACHAL PRADESH,14
Seoni-Malwa,Hoshangabad,MADHYA PRADESH,15
Sepau,Dhaulpur,RAJASTHAN,4
Serampur Uttarpara,Hugli,WEST BENGAL,596
Serchhip,Serchhip,MIZORAM,7
Serilingampally,Ranga Reddy,TELANGANA,4414
Shabad,Ranga Reddy,TELANGANA,2
Shahabad,Hardoi,UTTAR PRADESH,4
Shahade,Nandurbar,MAHARASHTRA,12
Shahapur,Thane,MAHARASHTRA,306
Shahbad,Baran,RAJASTHAN,4
Shahbad,Kurukshetra,HARYANA,204
Shahdara,Shahdara,DELHI,176
Shahganj,Jaunpur,UTTAR PRADESH,14
Shahgarh,Sagar,MADHYA PRADESH,2
Shahjahanpur,Shahjahanpur,UTTAR PRADESH,124
Shahkot,Jalandhar,PUNJAB,12
Shahkund,Bhagalpur,BIHAR,1
Shahnagar,Panna,MADHYA PRADESH,1
Shahpur,Betul,MADHYA PRADESH,13
Shahpur,Kangra,HIMACHAL PRADESH,29
Shahpur,Yadgir,KARNATAKA,39
Shahpura,Bhilwara,RAJASTHAN,14
Shahpura,Dindori,MADHYA PRADESH,10
Shahpura,Jabalpur,MADHYA PRADESH,10
Shahpura,Jaipur,RAJASTHAN,122
Shahuwadi,Kolhapur,MAHARASHTRA,31
Shaikpet,Hyderabad,TELANGANA,2652
Shajapur,Shajapur,MADHYA PRADESH,97
Shaligram Ram Narayanpur(Hunt*,Chatra,JHARKHAND,1
Shamgarh,Mandsaur,MADHYA PRADESH,5
Shamho Akha Kurha,Begusarai,BIHAR,1
Shamirpet,Rangareddy,TELANGANA,202
Shamli,Shamli,UTTAR PRADESH,82
Shamshabad,Ranga Reddy,TELANGANA,520
Shangus,Anantnag,JAMMU & KASHMIR,8
Shankarampet (A),Medak,TELANGANA,7
Shankarampet (R),Medak,TELANGANA,17
Shankarapatnam,Karimnagar,TELANGANA,17
Shankarpalle,Ranga Reddy,TELANGANA,75
Shayampet,Warangal,TELANGANA,10
Shegaon,Buldana,MAHARASHTRA,62
Shehera,Panch Mahals,GUJARAT,9
Sheikhpura,Sheikhpura,BIHAR,3
Shella Bholaganj,East Khasi Hills,MEGHALAYA,18
Shenkottai,Tirunelveli,TAMILNADU,60
Sheo,Barmer,RAJASTHAN,15
Sheoganj,Sirohi,RAJASTHAN,11
Sheohar,Sheohar,BIHAR,12
Sheopur,Sheopur,MADHYA PRADESH,3
Sheosagar,Rohtas,BIHAR,20
Shergarh,Jodhpur,RAJASTHAN,77
Sherghati,Gaya,BIHAR,3
Shevgaon,Ahmadnagar,MAHARASHTRA,36
Shiggaon,Haveri,KARNATAKA,88
Shikaripara,Dumka,JHARKHAND,1
Shikarpur,Bulandshahr,UTTAR PRADESH,8
Shikarpur,Shivamogga,KARNATAKA,20
Shikohabad,Firozabad,UTTAR PRADESH,198
Shimla   ( Rural ),Shimla,HIMACHAL PRADESH,674
Shimoga,Shivamogga,KARNATAKA,366
Shirala,Sangli,MAHARASHTRA,9
Shirhatti,Gadag,KARNATAKA,6
Shirol,Kolhapur,MAHARASHTRA,140
Shirpur,Dhule,MAHARASHTRA,71
Shirur,Pune,MAHARASHTRA,652
Shivaji Nagar,Samastipur,BIHAR,1
Shivampet,Medak,TELANGANA,6
Shivpuri,Shivpuri,MADHYA PRADESH,51
Sholinganallur,Kancheepuram,TAMILNADU,3346
Shopian,Shupiyan,JAMMU & KASHMIR,5
Shorapur,Yadgir,KARNATAKA,18
Shrigonda,Ahmadnagar,MAHARASHTRA,105
Shrirampur,Ahmadnagar,MAHARASHTRA,60
Shrirangapattana,Mandya,KARNATAKA,317
Shrivardhan,Raigarh,MAHARASHTRA,37
Shujalpur,Shajapur,MADHYA PRADESH,27
Shyampur,Sehore,MADHYA PRADESH,1
Shyampur - I,Haora,WEST BENGAL,14
Shyampur - II,Haora,WEST BENGAL,4
Siana,Bulandshahr,UTTAR PRADESH,9
Sibsagar,Sivasagar,ASSAM,46
Siddapur,Uttara Kannada,KARNATAKA,7
Siddipet,Medak,TELANGANA,118
Sidhauli,Sitapur,UTTAR PRADESH,34
Sidhaw,Pashchim Champaran,BIHAR,6
Sidhout,Y.S.R.,ANDHRA PRADESH,21
Sidhpur,Patan,GUJARAT,44
Sidhwalia,Gopalganj,BIHAR,7
Sidlaghatta,Chikkaballapura,KARNATAKA,48
Sidli (Pt),Bongaigaon,ASSAM,4
Sidli (Pt),Chirang,ASSAM,4
Sihor,Bhavnagar,GUJARAT,54
Sihora,Jabalpur,MADHYA PRADESH,10
Sihunta,Chamba,HIMACHAL PRADESH,8
Sikandra,Jamui,BIHAR,7
Sikandra,Kanpur Dehat,UTTAR PRADESH,11
Sikandra Rao,Hathras,UTTAR PRADESH,11
Sikandrabad,Bulandshahr,UTTAR PRADESH,81
Sikar,Sikar,RAJASTHAN,202
Sikrai,Dausa,RAJASTHAN,63
Silao,Nalanda,BIHAR,6
Silchar,Cachar,ASSAM,31
Silli,Ranchi,JHARKHAND,6
Sillod,Aurangabad,MAHARASHTRA,82
Silonijan,Dima Hasao,ASSAM,7
Simdega,Simdega,JHARKHAND,21
Simga,Baloda Bazar,CHATTISGARH,17
Simhadripuram,Y.S.R.,ANDHRA PRADESH,1
Similia,Baleshwar,ODISHA,6
Similiguda,Koraput,ODISHA,7
Simlapal,Bankura,WEST BENGAL,8
Simri Bakhtiarpur,Saharsa,BIHAR,3
Sindewahi,Chandrapur,MAHARASHTRA,2
Sindgi,Vijayapura,KARNATAKA,21
Sindhnur,Raichur,KARNATAKA,110
Sindkhed Raja,Buldana,MAHARASHTRA,19
Sindkhede,Dhule,MAHARASHTRA,46
Singanamala,Anantapur,ANDHRA PRADESH,5
Singarayakonda,Prakasam,ANDHRA PRADESH,38
Singareni,Khammam,TELANGANA,20
Singheshwar,Madhepura,BIHAR,7
Singhwara,Darbhanga,BIHAR,3
Singoli,Neemuch,MADHYA PRADESH,6
Singrauli,Singrauli,MADHYA PRADESH,80
Singur,Hugli,WEST BENGAL,384
Sinnar,Nashik,MAHARASHTRA,313
Sinor,Vadodara,GUJARAT,8
Sipajhar,Darrang,ASSAM,9
Sira,Tumakuru,KARNATAKA,133
Sirali,Harda,MADHYA PRADESH,2
Sirathu,Kaushambi,UTTAR PRADESH,37
Sirauli Gauspur,Bara Banki,UTTAR PRADESH,1
Sircilla,Rajanna Sircilla,TELANGANA,61
Sirdala,Nawada,BIHAR,1
Sirkali,Nagapattinam,TAMILNADU,173
Sirkonda,Nizamabad,TELANGANA,1
Sirmour,Rewa,MADHYA PRADESH,2
Sirohi,Sirohi,RAJASTHAN,35
Sironj,Vidisha,MADHYA PRADESH,10
Sirpur (T),Kumuram Bheem Asifabad,TELANGANA,8
Sirsa,Sirsa,HARYANA,194
Sirsi,Uttara Kannada,KARNATAKA,105
Siruguppa,Ballari,KARNATAKA,39
Sirvel,Kurnool,ANDHRA PRADESH,17
Sissibargaon,Dhemaji,ASSAM,22
Siswan,Siwan,BIHAR,3
Sitalkuchi,Koch Bihar,WEST BENGAL,1
Sitapur,Sitapur,UTTAR PRADESH,116
Sitarganj,Udham Singh Nagar,UTTARAKHAND,38
Sivaganga,Sivaganga,TAMILNADU,84
Sivagiri,Tirunelveli,TAMILNADU,31
Sivakasi,Virudhunagar,TAMILNADU,181
