sdtname,dtname,stname,number_of_cell_towers
Singarayakonda,Prakasam,ANDHRA PRADESH,13
Singareni,Khammam,TELANGANA,19
Singheshwar,Madhepura,BIHAR,6
Singhwara,Darbhanga,BIHAR,3
Singoli,Neemuch,MADHYA PRADESH,3
Singrauli,Singrauli,MADHYA PRADESH,4
Singur,Hugli,WEST BENGAL,136
Sinnar,Nashik,MAHARASHTRA,59
Sipajhar,Darrang,ASSAM,4
Sira,Tumakuru,KARNATAKA,118
Sirathu,Kaushambi,UTTAR PRADESH,17
Sircilla,Rajanna Sircilla,TELANGANA,32
Sirdala,Nawada,BIHAR,1
Sirkali,Nagapattinam,TAMILNADU,90
Sirmour,Rewa,MADHYA PRADESH,2
Sirohi,Sirohi,RAJASTHAN,22
Sironj,Vidisha,MADHYA PRADESH,1
Sirpur (T),Kumuram Bheem Asifabad,TELANGANA,7
Sirsa,Sirsa,HARYANA,43
Sirsi,Uttara Kannada,KARNATAKA,68
Siruguppa,Ballari,KARNATAKA,35
Sirvel,Kurnool,ANDHRA PRADESH,5
Sissibargaon,Dhemaji,ASSAM,13
Siswan,Siwan,BIHAR,3
Sitarganj,Udham Singh Nagar,UTTARAKHAND,17
Sivaganga,Sivaganga,TAMILNADU,26
Sivagiri,Tirunelveli,TAMILNADU,14
Sivakasi,Virudhunagar,TAMILNADU,104
Siwan,Siwan,BIHAR,12
Siwana,Barmer,RAJASTHAN,11
Siwani,Bhiwani,HARYANA,2
Sodam,Chittoor,ANDHRA PRADESH,1
Soegaon,Aurangabad,MAHARASHTRA,4
Sohagpur,Hoshangabad,MADHYA PRADESH,2
Sohagpur,Shahdol,MADHYA PRADESH,12
Sohawal,Faizabad,UTTAR PRADESH,42
Sohela,Bargarh,ODISHA,3
Sohna,Gurgaon,HARYANA,325
Sojat,Pali,RAJASTHAN,51
Sojitra,Anand,GUJARAT,5
Solan,Solan,HIMACHAL PRADESH,103
Solapur North,Solapur,MAHARASHTRA,183
Solapur South,Solapur,MAHARASHTRA,32
Somandepalle,Anantapur,ANDHRA PRADESH,12
Someshwar,"Almora
",UTTARAKHAND,6
Sompeta,Srikakulam,ANDHRA PRADESH,5
Somvarpet,Kodagu,KARNATAKA,113
Sonai,Cachar,ASSAM,10
Sonamukhi,Bankura,WEST BENGAL,10
Sonapur,Kamrup Metropolitan,ASSAM,13
Sonapur,Subarnapur,ODISHA,1
Sonari,Sivasagar,ASSAM,32
Sonarpur,South Twenty Four Parganas,WEST BENGAL,754
Sonawari,Bandipore,JAMMU & KASHMIR,1
Sonepur,Saran,BIHAR,42
Songadh,Tapi,GUJARAT,5
Sonipat,Sonipat,HARYANA,292
Sonkatch,Dewas,MADHYA PRADESH,11
Sono,Jamui,BIHAR,4
Sonua,Pashchimi Singhbhum,JHARKHAND,6
Sopore,Baramula,JAMMU & KASHMIR,38
Sorab,Shivamogga,KARNATAKA,14
Soraon,Prayagraj,UTTAR PRADESH,44
Soreng,West District,SIKKIM,7
Soro,Baleshwar,ODISHA,14
South Salmara,South Salmara Mancachar,ASSAM,1
Spiti,Lahul & Spiti,HIMACHAL PRADESH,1
Sri Madhopur,Sikar,RAJASTHAN,141
Sridungargarh,Bikaner,RAJASTHAN,9
Srikakulam,Srikakulam,ANDHRA PRADESH,63
Srikalahasti,Chittoor,ANDHRA PRADESH,77
Srinagar,Garhwal,UTTARAKHAND,37
Srinagar,Purnia,BIHAR,3
Srinagar (North),Srinagar,JAMMU & KASHMIR,17
Srinagar (South),Srinagar,JAMMU & KASHMIR,263
Sringeri,Chikkamagaluru,KARNATAKA,9
Srinivaspur,Kolar,KARNATAKA,39
Sriperumbudur,Kancheepuram,TAMILNADU,894
Srirangam,Tiruchirappalli,TAMILNADU,223
Srirangarajapuram,Chittoor,ANDHRA PRADESH,5
Srisailam,Kurnool,ANDHRA PRADESH,9
Srivaikuntam,Thoothukkudi,TAMILNADU,47
Srivilliputhur,Virudhunagar,TAMILNADU,99
Srungavarapukota,Vizianagaram,ANDHRA PRADESH,3
Suar,Rampur,UTTAR PRADESH,8
Sudhagad,Raigarh,MAHARASHTRA,9
Sugauli,Purba Champaran,BIHAR,5
Sujangarh,Churu,RAJASTHAN,39
Sullurpeta,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,49
Sult,"Almora
",UTTARAKHAND,2
Sultanabad,Peddapalli,TELANGANA,31
Sultanganj,Bhagalpur,BIHAR,4
Sultanpur,Sultanpur,UTTAR PRADESH,45
Sultanpur Lodhi,Kapurthala,PUNJAB,3
Sulthanbathery,Wayanad,KERALA,12
Sulur,Coimbatore,TAMILNADU,467
Sulya,Dakshina Kannada,KARNATAKA,55
Sumerpur,Pali,RAJASTHAN,49
Sunabeda,Koraput,ODISHA,2
Sunam,Sangrur,PUNJAB,13
Sundargarh,Sundargarh,ODISHA,13
Sundargarh Town,Sundargarh,ODISHA,16
Sundarnagar,Mandi,HIMACHAL PRADESH,49
Sunderbani,Rajouri,JAMMU & KASHMIR,1
Supa,Uttara Kannada,KARNATAKA,17
Supaul,Supaul,BIHAR,14
Surajgarha,Lakhisarai,BIHAR,6
Surat City,Surat,GUJARAT,1007
Suratgarh,Ganganagar,RAJASTHAN,23
Suri - I,Birbhum,WEST BENGAL,18
Suri - II,Birbhum,WEST BENGAL,1
Sursand,Sitamarhi,BIHAR,2
Suryapet,Nalgonda,TELANGANA,80
Sutahata,Purba Medinipur,WEST BENGAL,24
Suti - I,Murshidabad,WEST BENGAL,6
Suti - II,Murshidabad,WEST BENGAL,18
Sutrapada,Gir Somnath,GUJARAT,10
T Sundupalle,Y.S.R.,ANDHRA PRADESH,1
T.Narasapuram,West Godavari,ANDHRA PRADESH,1
TAWANG CIRCLE,Tawang,ARUNACHAL PRADESH,3
THANDRAMPET,Tiruvannamalai,TAMILNADU,4
Tada,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,33
Tadepalle,Guntur,ANDHRA PRADESH,54
Tadepalligudem,West Godavari,ANDHRA PRADESH,47
Tadikonda,Guntur,ANDHRA PRADESH,4
Tadpatri,Anantapur,ANDHRA PRADESH,32
Tadvai,Mulugu,TELANGANA,3
Tahrauli,Jhansi,UTTAR PRADESH,11
Takhatpur,Bilaspur,CHATTISGARH,6
Tal,Ratlam,MADHYA PRADESH,1
Tala,Raigarh,MAHARASHTRA,1
Talala,Gir Somnath,GUJARAT,1
Talamadugu,Adilabad,TELANGANA,1
Talappilly,Thrissur,KERALA,20
Talasara,Sundargarh,ODISHA,2
Talasari,Palghar,MAHARASHTRA,25
Talbehat,Lalitpur,UTTAR PRADESH,20
Talcher Sadar,Anugul,ODISHA,3
Taldangra,Bankura,WEST BENGAL,2
Taliparamba,Kannur,KERALA,14
Tallada,Khammam,TELANGANA,2
Tallapudi,West Godavari,ANDHRA PRADESH,5
Talwandi Sabo,Bathinda,PUNJAB,45
Tamando,Khordha,ODISHA,10
Tamar I,Ranchi,JHARKHAND,9
Tambaram,Kancheepuram,TAMILNADU,679
Tamia,Chhindwara,MADHYA PRADESH,1
Tamkuhi Raj,Kushinagar,UTTAR PRADESH,1
Tamluk,Purba Medinipur,WEST BENGAL,30
Tamnar,Raigarh,CHATTISGARH,1
Tamsi,Adilabad,TELANGANA,1
Tan Kuppa,Gaya,BIHAR,4
Tanakal,Anantapur,ANDHRA PRADESH,5
Tanda,Ambedkar Nagar,UTTAR PRADESH,5
Tanda,Rampur,UTTAR PRADESH,6
Tandur,Adilabad,TELANGANA,5
Tandur,Rangareddy,TELANGANA,16
Tandwa,Chatra,JHARKHAND,1
Tangi,Cuttack,ODISHA,8
Tangi,Khordha,ODISHA,16
Tangmarg,Baramula,JAMMU & KASHMIR,33
Tangutur,Prakasam,ANDHRA PRADESH,22
Tankara,Morbi,GUJARAT,1
Tanuku,West Godavari,ANDHRA PRADESH,41
Taoru,Nuh,HARYANA,15
Tapa,Barnala,PUNJAB,2
Tapan,Dakshin Dinajpur,WEST BENGAL,8
Tarabganj,Gonda,UTTAR PRADESH,4
Taraiya,Saran,BIHAR,1
Tarakeswar,Hugli,WEST BENGAL,13
Tarana,Ujjain,MADHYA PRADESH,8
Taranagar,Churu,RAJASTHAN,2
Tarapur,Anand,GUJARAT,9
Tarapur,Munger,BIHAR,6
Tarari,Bhojpur,BIHAR,1
Tarikere,Chikkamagaluru,KARNATAKA,61
Tarn Taran,Tarn Taran,PUNJAB,101
Tati Jhariya,Hazaribagh,JHARKHAND,1
Teghra,Begusarai,BIHAR,16
Tehatta - I,Nadia,WEST BENGAL,19
Tehatta - II,Nadia,WEST BENGAL,1
Tehri,Tehri Garhwal,UTTARAKHAND,24
Tekkali,Srikakulam,ANDHRA PRADESH,10
Tekulapalle,Bhadradri Kothagudem,TELANGANA,18
Teliamura,Khowai,TRIPURA,3
Tenali,Guntur,ANDHRA PRADESH,92
Tendukheda,Narsimhapur,MADHYA PRADESH,3
Tengakhat,Dibrugarh,ASSAM,5
Tenkasi,Tirunelveli,TAMILNADU,133
Teok,Jorhat,ASSAM,2
Teonthar,Rewa,MADHYA PRADESH,2
Teosa,Amravati,MAHARASHTRA,2
Tezpur,Sonitpur,ASSAM,21
Thadlaskein,West Jaintia Hills,MEGHALAYA,20
Thailisain,Garhwal,UTTARAKHAND,1
Thakurdwara,Moradabad,UTTAR PRADESH,27
Thakurganj,Kishanganj,BIHAR,5
Thakurmunda,Mayurbhanj,ODISHA,1
Thakurpukur Mahestola,South Twenty Four Parganas,WEST BENGAL,290
Thalassery,Kannur,KERALA,3
Thallarevu,East Godavari,ANDHRA PRADESH,6
Thallur,Prakasam,ANDHRA PRADESH,2
Thamballapalle,Chittoor,ANDHRA PRADESH,2
Thanagazi,Alwar,RAJASTHAN,4
Thandla,Jhabua,MADHYA PRADESH,5
Thane,Thane,MAHARASHTRA,4833
Thanesar,Kurukshetra,HARYANA,187
Thanjavur,Thanjavur,TAMILNADU,279
Tharangambadi,Nagapattinam,TAMILNADU,51
Tharthari,Nalanda,BIHAR,1
Thasra,Kheda,GUJARAT,5
Thavanampalle,Chittoor,ANDHRA PRADESH,7
Thawe,Gopalganj,BIHAR,6
The Dangs,The Dangs,GUJARAT,2
Thelkoloi,Sambalpur,ODISHA,5
Theni,Theni,TAMILNADU,64
Theog,Shimla,HIMACHAL PRADESH,18
Thethaitangar,Simdega,JHARKHAND,4
Thikri,Barwani,MADHYA PRADESH,6
Thimmajipet,Mahbubnagar,TELANGANA,1
Thingsulthliah (Part),Aizawl,MIZORAM,2
Thipparthi,Nalgonda,TELANGANA,21
Thirumalayapalem,Khammam,TELANGANA,2
Thirumalgiri,Nalgonda,TELANGANA,5
Thirumangalam,Madurai,TAMILNADU,115
Thirumayam,Pudukkottai,TAMILNADU,41
Thirunallar Taluk,Karaikal,PUDUCHERRY,8
Thiruthuraipoondi,Thiruvarur,TAMILNADU,14
Thiruvaiyaru,Thanjavur,TAMILNADU,23
Thiruvalla,Pathanamthitta,KERALA,1
Thiruvallur,Thiruvallur,TAMILNADU,359
Thiruvananthapuram,Thiruvananthapuram,KERALA,410
Thiruvarur,Thiruvarur,TAMILNADU,34
Thiruverumbur,Tiruchirappalli,TAMILNADU,107
Thiruvidaimarudur,Thanjavur,TAMILNADU,49
Thodupuzha,Idukki,KERALA,1
Thondangi,East Godavari,ANDHRA PRADESH,7
Thondur,Y.S.R.,ANDHRA PRADESH,6
Thoothukkudi,Thoothukkudi,TAMILNADU,150
Thorrur,Warangal,TELANGANA,14
Thotapalligudur,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,3
Thotlavalluru,Krishna,ANDHRA PRADESH,11
Thottambedu,Chittoor,ANDHRA PRADESH,9
Thottiyam,Tiruchirappalli,TAMILNADU,25
Thoubal,Thoubal,MANIPUR,15
Thovala,Kanniyakumari,TAMILNADU,48
Thripuraram,Nalgonda,TELANGANA,2
Thrissur,Thrissur,KERALA,94
Thullur,Guntur,ANDHRA PRADESH,16
Thuraiyur,Tiruchirappalli,TAMILNADU,20
Tibi,Hanumangarh,RAJASTHAN,15
Tihidi,Bhadrak,ODISHA,2
Tihu (Pt),Nalbari,ASSAM,4
Tijara,Alwar,RAJASTHAN,148
Tikaetpali,Sundargarh,ODISHA,1
Tikamgarh,Tikamgarh,MADHYA PRADESH,7
Tikar,Shimla,HIMACHAL PRADESH,6
Tikiri,Rayagada,ODISHA,6
Tikrikilla,West Garo Hills,MEGHALAYA,1
Tilda,Raipur,CHATTISGARH,5
Tilhar,Shahjahanpur,UTTAR PRADESH,2
Tiloi,Amethi,UTTAR PRADESH,9
Timarni,Harda,MADHYA PRADESH,1
Timmapur (LMD Colony),Karimnagar,TELANGANA,30
Tindivanam,Viluppuram,TAMILNADU,327
Tinsukia,Tinsukia,ASSAM,82
Tipaimukh,Churachandpur,MANIPUR,1
Tiptur,Tumakuru,KARNATAKA,75
Tira Sujanpur,Hamirpur,HIMACHAL PRADESH,14
Tirthahalli,Shivamogga,KARNATAKA,36
Tirtol,Jagatsinghapur,ODISHA,16
Tiruchendur,Thoothukkudi,TAMILNADU,129
Tiruchengode,Namakkal,TAMILNADU,238
Tiruchirappalli,Tiruchirappalli,TAMILNADU,314
Tiruchuli,Virudhunagar,TAMILNADU,7
Tirukalukundram,Kancheepuram,TAMILNADU,143
Tirukkoyilur,Viluppuram,TAMILNADU,40
Tirumakudal - Narsipur,Mysuru,KARNATAKA,135
Tirumalagiri,Hyderabad,TELANGANA,380
Tirunelveli,Tirunelveli,TAMILNADU,178
Tirupathur,Sivaganga,TAMILNADU,27
Tirupathur,Vellore,TAMILNADU,222
Tirupati (Rural),Chittoor,ANDHRA PRADESH,133
Tirupati (Urban),Chittoor,ANDHRA PRADESH,345
Tiruppur,Tiruppur,TAMILNADU,532
Tirur,Malappuram,KERALA,11
Tirurangadi,Malappuram,KERALA,5
Tiruttani,Thiruvallur,TAMILNADU,95
Tiruvadanai,Ramanathapuram,TAMILNADU,37
Tiruvannamalai,Tiruvannamalai,TAMILNADU,214
Tiruvuru,Krishna,ANDHRA PRADESH,1
Tirwa,Kannauj,UTTAR PRADESH,1
Tiswadi,North Goa,GOA,269
Titabor,Jorhat,ASSAM,18
Titlagarh,Balangir,ODISHA,5
Tittakudi,Cuddalore,TAMILNADU,51
Tlangnuam (Part),Kolasib,MIZORAM,78
Todabhim,Karauli,RAJASTHAN,13
Todaraisingh,Tonk,RAJASTHAN,1
Tohana,Fatehabad,HARYANA,5
Tonk,Tonk,RAJASTHAN,25
Topchanchi,Dhanbad,JHARKHAND,31
Torpa,Khunti,JHARKHAND,2
Tosham,Bhiwani,HARYANA,1
Tral,Pulwama,JAMMU & KASHMIR,1
Tribeniganj,Supaul,BIHAR,9
Trimbakeshwar,Nashik,MAHARASHTRA,9
Tripuranthakam,Prakasam,ANDHRA PRADESH,3
Tsundur,Guntur,ANDHRA PRADESH,15
Tufanganj - II,Koch Bihar,WEST BENGAL,1
Tuggali,Kurnool,ANDHRA PRADESH,2
Tuli,Mokokchung,NAGALAND,1
Tuljapur,Osmanabad,MAHARASHTRA,38
Tulsipur,Balrampur,UTTAR PRADESH,14
Tumkur,Tumakuru,KARNATAKA,497
Tumsar,Bhandara,MAHARASHTRA,1
Tundla,Firozabad,UTTAR PRADESH,89
Tuni,East Godavari,ANDHRA PRADESH,25
Tupran,Medak,TELANGANA,40
Turkaulia,Purba Champaran,BIHAR,2
Turuvekere,Tumakuru,KARNATAKA,18
Uchkagaon,Gopalganj,BIHAR,11
Udaipur (Dharamjaigarh),Raigarh,CHATTISGARH,4
Udaipurwati,Jhunjhunun,RAJASTHAN,35
Udarbond,Cachar,ASSAM,2
Udayarpalayam,Ariyalur,TAMILNADU,24
Udaynarayanpur,Haora,WEST BENGAL,9
Udgir,Latur,MAHARASHTRA,2
Udhagamandalam,The Nilgiris,TAMILNADU,185
Udhampur,Udhampur,JAMMU & KASHMIR,38
Udumalaipettai,Tiruppur,TAMILNADU,58
Udupi,Udupi,KARNATAKA,636
Udwant Nagar,Bhojpur,BIHAR,9
Ujjain,Ujjain,MADHYA PRADESH,153
Ukhimath,Rudraprayag,UTTARAKHAND,14
Ukhurl Central,Ukhrul,MANIPUR,1
Ulavapadu,Prakasam,ANDHRA PRADESH,15
Ulhasnagar,Thane,MAHARASHTRA,232
Uluberia - I,Haora,WEST BENGAL,37
Uluberia - II,Haora,WEST BENGAL,10
Ulundurpettai,Viluppuram,TAMILNADU,143
Umarga,Osmanabad,MAHARASHTRA,9
Umarkote,Nabarangapur,ODISHA,6
Umbergaon,Valsad,GUJARAT,39
Umling,Ribhoi,MEGHALAYA,41
Umrala,Bhavnagar,GUJARAT,7
Umrangso,Dima Hasao,ASSAM,10
Umred,Nagpur,MAHARASHTRA,4
Umreth,Anand,GUJARAT,7
Umsning,Ribhoi,MEGHALAYA,37
Una,Gir Somnath,GUJARAT,26
Una,Una,HIMACHAL PRADESH,63
Unchahar,Rae Bareli,UTTAR PRADESH,6
Unchahara,Satna,MADHYA PRADESH,6
Undi,West Godavari,ANDHRA PRADESH,12
Undrajavaram,West Godavari,ANDHRA PRADESH,3
Unguturu,Krishna,ANDHRA PRADESH,10
Unguturu,West Godavari,ANDHRA PRADESH,14
Uniara,Tonk,RAJASTHAN,2
Unjha,Mahesana,GUJARAT,5
Unnao,Unnao,UTTAR PRADESH,76
Uppal,Rangareddy,TELANGANA,575
Uppalaguptam,East Godavari,ANDHRA PRADESH,1
Uran,Raigarh,MAHARASHTRA,89
Uravakonda,Anantapur,ANDHRA PRADESH,8
Uri,Baramula,JAMMU & KASHMIR,1
Usilampatti,Madurai,TAMILNADU,20
Uthamapalayam,Theni,TAMILNADU,53
Uthangarai,Krishnagiri,TAMILNADU,33
Uthiramerur,Kancheepuram,TAMILNADU,22
Uthukkottai,Thiruvallur,TAMILNADU,58
Utnoor,Adilabad,TELANGANA,4
Utraula,Balrampur,UTTAR PRADESH,1
Uttara P.S,Khordha,ODISHA,5
Uyyalawada,Kurnool,ANDHRA PRADESH,3
Vada,Palghar,MAHARASHTRA,1
Vadakara,Kozhikode,KERALA,7
Vadamalapeta,Chittoor,ANDHRA PRADESH,22
Vadgam,Banas Kantha,GUJARAT,13
Vadipatti,Madurai,TAMILNADU,27
Vadnagar,Mahesana,GUJARAT,6
Vadodara,Vadodara,GUJARAT,1328
Vaghodia,Vadodara,GUJARAT,8
Vagra,Bharuch,GUJARAT,43
Vaijapur,Aurangabad,MAHARASHTRA,22
Vaikom,Kottayam,KERALA,18
Vaishali,Vaishali,BIHAR,9
Vajrakarur,Anantapur,ANDHRA PRADESH,7
Valangaiman,Thiruvarur,TAMILNADU,5
Valigonda,Yadadri Bhuvanagiri,TELANGANA,14
Vallabhipur,Bhavnagar,GUJARAT,17
Vallabhnagar,Udaipur,RAJASTHAN,32
Vallur,Y.S.R.,ANDHRA PRADESH,18
Valmikipuram,Chittoor,ANDHRA PRADESH,12
Valod,Tapi,GUJARAT,3
Valparai,Coimbatore,TAMILNADU,14
Valsad,Valsad,GUJARAT,92
Vandavasi,Tiruvannamalai,TAMILNADU,65
Vangoor,Mahbubnagar,TELANGANA,3
Vaniyambadi,Vellore,TAMILNADU,115
Vanthali,Junagadh,GUJARAT,12
Vanur,Viluppuram,TAMILNADU,123
Varadaiahpalem,Chittoor,ANDHRA PRADESH,22
Varanasi,Varanasi,UTTAR PRADESH,477
Vararamachandrapuram,East Godavari,ANDHRA PRADESH,7
Varni,Nizamabad,TELANGANA,16
Vasai,Palghar,MAHARASHTRA,630
Vasant Vihar,NEW DELHI,DELHI,1624
Vatsavai,Krishna,ANDHRA PRADESH,19
Vatticherukuru,Guntur,ANDHRA PRADESH,13
Vazhapadi,Salem,TAMILNADU,85
Vedaranyam,Nagapattinam,TAMILNADU,7
Vedasandur,Dindigul,TAMILNADU,50
Vedurukuppam,Chittoor,ANDHRA PRADESH,3
Veeraballe,Y.S.R.,ANDHRA PRADESH,4
Veeraghattam,Srikakulam,ANDHRA PRADESH,1
Veerakeralamputhur,Tirunelveli,TAMILNADU,8
Veerapunayunipalle,Y.S.R.,ANDHRA PRADESH,3
Veeravasaram,West Godavari,ANDHRA PRADESH,6
Veldanda,Mahbubnagar,TELANGANA,5
Veldurthi,Guntur,ANDHRA PRADESH,2
Veldurthi,Kurnool,ANDHRA PRADESH,6
Velgatoor,Jagitial,TELANGANA,16
Vellore,Vellore,TAMILNADU,277
Velpur,Nizamabad,TELANGANA,6
Vemanpalle,Adilabad,TELANGANA,1
Vempalle,Y.S.R.,ANDHRA PRADESH,6
Vemula,Y.S.R.,ANDHRA PRADESH,1
Vemulapalle,Nalgonda,TELANGANA,11
Vemulawada,Rajanna Sircilla,TELANGANA,11
Vemuru,Guntur,ANDHRA PRADESH,5
Venkatachalam,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,18
Venkatagiri,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,15
Venkatagirikota,Chittoor,ANDHRA PRADESH,16
Venkatapur,Mulugu,TELANGANA,1
Vepada,Vizianagaram,ANDHRA PRADESH,1
Veppanthattai,Perambalur,TAMILNADU,25
Vetapalem,Prakasam,ANDHRA PRADESH,28
Vicarabad,Rangareddy,TELANGANA,39
Vidapanakal,Anantapur,ANDHRA PRADESH,11
Vidisha,Vidisha,MADHYA PRADESH,38
Vidyapati Nagar,Samastipur,BIHAR,10
Vijainagar,Ganganagar,RAJASTHAN,2
Vijapur,Mahesana,GUJARAT,2
Vijayapuram,Chittoor,ANDHRA PRADESH,8
Vijayawada (Rural),Krishna,ANDHRA PRADESH,103
Vijayawada (Urban),Krishna,ANDHRA PRADESH,697
Vijaynagar,Sabar Kantha,GUJARAT,4
Vikas Nagar,Dehradun,UTTARAKHAND,187
Vilathikulam,Thoothukkudi,TAMILNADU,17
Vilavancode,Kanniyakumari,TAMILNADU,123
Villianur Taluk,Puducherry,PUDUCHERRY,77
Viluppuram,Viluppuram,TAMILNADU,348
Vinjamur,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,2
Vinukonda,Guntur,ANDHRA PRADESH,16
Virajpet,Kodagu,KARNATAKA,108
Viramgam,Ahmadabad,GUJARAT,16
Viratnagar,Jaipur,RAJASTHAN,30
Virudhachalam,Cuddalore,TAMILNADU,123
Virudhunagar,Virudhunagar,TAMILNADU,178
Visakhapatnam (Rural),Visakhapatnam,ANDHRA PRADESH,161
Visakhapatnam (Urban),Visakhapatnam,ANDHRA PRADESH,846
Vishnupur,Bankura,WEST BENGAL,67
Visnagar,Mahesana,GUJARAT,3
Vissannapet,Krishna,ANDHRA PRADESH,4
Vivek Vihar,Shahdara,DELHI,339
Vizianagaram,Vizianagaram,ANDHRA PRADESH,109
Voletivaripalem,Prakasam,ANDHRA PRADESH,1
Vontimitta,Y.S.R.,ANDHRA PRADESH,5
Vuyyuru,Krishna,ANDHRA PRADESH,26
Vyara,Tapi,GUJARAT,13
Vythiri,Wayanad,KERALA,2
Wadhwan,Surendranagar,GUJARAT,17
Wai,Satara,MAHARASHTRA,47
Wallajah,Vellore,TAMILNADU,282
Walwa,Sangli,MAHARASHTRA,51
Wanaparthy,Mahbubnagar,TELANGANA,15
Wangoi,Imphal West,MANIPUR,10
Wani,Yavatmal,MAHARASHTRA,1
Wankaner,Morbi,GUJARAT,11
Warangal,Warangal,TELANGANA,274
Waraseoni,Balaghat,MADHYA PRADESH,1
Wardha,Wardha,MAHARASHTRA,70
Wardhannapet,Warangal,TELANGANA,8
Wargal,Medak,TELANGANA,14
Warisaliganj,Nawada,BIHAR,2
Warisnagar,Samastipur,BIHAR,3
Warora,Chandrapur,MAHARASHTRA,3
Washim,Washim,MAHARASHTRA,1
Weir,Bharatpur,RAJASTHAN,24
Wyra,Khammam,TELANGANA,6
Yacharam,Ranga Reddy,TELANGANA,6
Yachuli,Lower Subansiri,ARUNACHAL PRADESH,2
Yadagirigutta,Yadadri Bhuvanagiri,TELANGANA,53
Yadamarri,Chittoor,ANDHRA PRADESH,7
Yadgir,Yadgir,KARNATAKA,101
Yamkeshwar,Garhwal,UTTARAKHAND,55
Yanam Taluk,Yanam,PUDUCHERRY,4
Yavatmal,Yavatmal,MAHARASHTRA,1
Yawal,Jalgaon,MAHARASHTRA,3
Yedpalle,Nizamabad,TELANGANA,8
Yelal,Rangareddy,TELANGANA,6
Yelamanchili,Visakhapatnam,ANDHRA PRADESH,20
Yelamanchili,West Godavari,ANDHRA PRADESH,5
Yelandur,Chamarajanagara,KARNATAKA,51
Yelbarga,Koppal,KARNATAKA,15
Yeldurthy,Medak,TELANGANA,12
Yeleswaram,East Godavari,ANDHRA PRADESH,3
Yellandu,Bhadradri Kothagudem,TELANGANA,13
Yellanur,Anantapur,ANDHRA PRADESH,3
Yellapur,Uttara Kannada,KARNATAKA,27
Yellareddipet,Rajanna Sircilla,TELANGANA,7
Yellareddy,Nizamabad,TELANGANA,3
Yemmiganur,Kurnool,ANDHRA PRADESH,10
Yercaud,Salem,TAMILNADU,39
Yerpedu,Chittoor,ANDHRA PRADESH,23
Yerragondapalem,Prakasam,ANDHRA PRADESH,4
Yerraguntla,Y.S.R.,ANDHRA PRADESH,18
Yerrupalem,Khammam,TELANGANA,3
Yevla,Nashik,MAHARASHTRA,20
Zaffergadh,Jangoan,TELANGANA,2
Zahirabad,Medak,TELANGANA,37
Zamania,Ghazipur,UTTAR PRADESH,11
Zarugumilli,Prakasam,ANDHRA PRADESH,13
Zawlnuam,Mamit,MIZORAM,6
Ziradei,Siwan,BIHAR,2
Ziro (Sadar),Lower Subansiri,ARUNACHAL PRADESH,3
Zunheboto Sadar,Zunheboto,NAGALAND,1
